idindikator;mes;god;IDVarijanteStanovnistva;nVarijanteStanovnistva;IDTer;nTer;IDPol;nPol;IDStarGrupa;nStarGrupa;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
180203IND01;00;2031;1;Low variant;RS1;SRBIJA – SEVER;2;Female;15-19;15–19;83485;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS1;SRBIJA – SEVER;2;Female;15-19;15–19;87269;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS1;SRBIJA – SEVER;2;Female;15-19;15–19;86449;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS1;SRBIJA – SEVER;2;Female;15-19;15–19;81536;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;2;Female;15-19;15–19;84226;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS11;Beogradski region;2;Female;15-19;15–19;45505;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS11;Beogradski region;2;Female;15-19;15–19;46066;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS11;Beogradski region;2;Female;15-19;15–19;46069;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS11;Beogradski region;2;Female;15-19;15–19;43515;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS11;Beogradski region;2;Female;15-19;15–19;42501;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS12;Region Vojvodine;2;Female;15-19;15–19;37980;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS12;Region Vojvodine;2;Female;15-19;15–19;41203;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS12;Region Vojvodine;2;Female;15-19;15–19;40380;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS12;Region Vojvodine;2;Female;15-19;15–19;38021;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS12;Region Vojvodine;2;Female;15-19;15–19;41725;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS2;SRBIJA – JUG;2;Female;15-19;15–19;65651;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS2;SRBIJA – JUG;2;Female;15-19;15–19;72427;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS2;SRBIJA – JUG;2;Female;15-19;15–19;70174;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS2;SRBIJA – JUG;2;Female;15-19;15–19;66163;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;2;Female;15-19;15–19;74616;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;15-19;15–19;37367;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;15-19;15–19;41199;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;15-19;15–19;39881;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;15-19;15–19;37689;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;2;Female;15-19;15–19;42866;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS22;Region Južne i Istočne Srbije;2;Female;15-19;15–19;28284;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS22;Region Južne i Istočne Srbije;2;Female;15-19;15–19;31228;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS22;Region Južne i Istočne Srbije;2;Female;15-19;15–19;30293;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS22;Region Južne i Istočne Srbije;2;Female;15-19;15–19;28474;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;2;Female;15-19;15–19;31750;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS;REPUBLIC OF SERBIA;2;Female;20-24;20–24;172330;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS;REPUBLIC OF SERBIA;2;Female;20-24;20–24;172324;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS;REPUBLIC OF SERBIA;2;Female;20-24;20–24;172331;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS;REPUBLIC OF SERBIA;2;Female;20-24;20–24;172101;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;2;Female;20-24;20–24;160836;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS1;SRBIJA – SEVER;2;Female;20-24;20–24;92608;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS1;SRBIJA – SEVER;2;Female;20-24;20–24;92602;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS1;SRBIJA – SEVER;2;Female;20-24;20–24;92609;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS1;SRBIJA – SEVER;2;Female;20-24;20–24;92483;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;2;Female;20-24;20–24;83113;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS11;Beogradski region;2;Female;20-24;20–24;48065;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS11;Beogradski region;2;Female;20-24;20–24;48059;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS11;Beogradski region;2;Female;20-24;20–24;48066;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS11;Beogradski region;2;Female;20-24;20–24;48012;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS11;Beogradski region;2;Female;20-24;20–24;39825;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS12;Region Vojvodine;2;Female;20-24;20–24;44543;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS12;Region Vojvodine;2;Female;20-24;20–24;44543;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS12;Region Vojvodine;2;Female;20-24;20–24;44543;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS12;Region Vojvodine;2;Female;20-24;20–24;44471;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS12;Region Vojvodine;2;Female;20-24;20–24;43288;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS2;SRBIJA – JUG;2;Female;20-24;20–24;79722;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS2;SRBIJA – JUG;2;Female;20-24;20–24;79722;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS2;SRBIJA – JUG;2;Female;20-24;20–24;79722;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS2;SRBIJA – JUG;2;Female;20-24;20–24;79618;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;2;Female;20-24;20–24;77723;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;20-24;20–24;47188;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;20-24;20–24;47188;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;20-24;20–24;47188;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;20-24;20–24;47106;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;2;Female;20-24;20–24;45058;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS22;Region Južne i Istočne Srbije;2;Female;20-24;20–24;32534;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS22;Region Južne i Istočne Srbije;2;Female;20-24;20–24;32534;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS22;Region Južne i Istočne Srbije;2;Female;20-24;20–24;32534;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS22;Region Južne i Istočne Srbije;2;Female;20-24;20–24;32512;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;2;Female;20-24;20–24;32665;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS;REPUBLIC OF SERBIA;2;Female;25-29;25–29;200856;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS;REPUBLIC OF SERBIA;2;Female;25-29;25–29;200848;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS;REPUBLIC OF SERBIA;2;Female;25-29;25–29;200858;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS;REPUBLIC OF SERBIA;2;Female;25-29;25–29;200519;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;2;Female;25-29;25–29;171969;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS1;SRBIJA – SEVER;2;Female;25-29;25–29;107383;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS1;SRBIJA – SEVER;2;Female;25-29;25–29;107375;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS1;SRBIJA – SEVER;2;Female;25-29;25–29;107385;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS1;SRBIJA – SEVER;2;Female;25-29;25–29;107207;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;2;Female;25-29;25–29;83554;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS11;Beogradski region;2;Female;25-29;25–29;57913;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS11;Beogradski region;2;Female;25-29;25–29;57905;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS11;Beogradski region;2;Female;25-29;25–29;57915;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS11;Beogradski region;2;Female;25-29;25–29;57840;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS11;Beogradski region;2;Female;25-29;25–29;37400;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS12;Region Vojvodine;2;Female;25-29;25–29;49470;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS12;Region Vojvodine;2;Female;25-29;25–29;49470;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS12;Region Vojvodine;2;Female;25-29;25–29;49470;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS12;Region Vojvodine;2;Female;25-29;25–29;49367;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS12;Region Vojvodine;2;Female;25-29;25–29;46154;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS2;SRBIJA – JUG;2;Female;25-29;25–29;93473;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS2;SRBIJA – JUG;2;Female;25-29;25–29;93473;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS2;SRBIJA – JUG;2;Female;25-29;25–29;93473;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS2;SRBIJA – JUG;2;Female;25-29;25–29;93312;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;2;Female;25-29;25–29;88415;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;25-29;25–29;55750;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;25-29;25–29;55750;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;25-29;25–29;55750;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;25-29;25–29;55632;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;2;Female;25-29;25–29;50162;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS22;Region Južne i Istočne Srbije;2;Female;25-29;25–29;37723;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS22;Region Južne i Istočne Srbije;2;Female;25-29;25–29;37723;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS22;Region Južne i Istočne Srbije;2;Female;25-29;25–29;37723;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS22;Region Južne i Istočne Srbije;2;Female;25-29;25–29;37680;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;2;Female;25-29;25–29;38253;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS;REPUBLIC OF SERBIA;2;Female;30-34;30–34;201572;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS;REPUBLIC OF SERBIA;2;Female;30-34;30–34;201560;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS;REPUBLIC OF SERBIA;2;Female;30-34;30–34;201575;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS;REPUBLIC OF SERBIA;2;Female;30-34;30–34;201127;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;2;Female;30-34;30–34;170171;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS1;SRBIJA – SEVER;2;Female;30-34;30–34;110786;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS1;SRBIJA – SEVER;2;Female;30-34;30–34;110774;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS1;SRBIJA – SEVER;2;Female;30-34;30–34;110789;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS1;SRBIJA – SEVER;2;Female;30-34;30–34;110548;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;2;Female;30-34;30–34;80900;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS11;Beogradski region;2;Female;30-34;30–34;62164;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS11;Beogradski region;2;Female;30-34;30–34;62152;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS11;Beogradski region;2;Female;30-34;30–34;62167;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS11;Beogradski region;2;Female;30-34;30–34;62059;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS11;Beogradski region;2;Female;30-34;30–34;35417;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS12;Region Vojvodine;2;Female;30-34;30–34;48622;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS12;Region Vojvodine;2;Female;30-34;30–34;48622;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS12;Region Vojvodine;2;Female;30-34;30–34;48622;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS12;Region Vojvodine;2;Female;30-34;30–34;48489;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS12;Region Vojvodine;2;Female;30-34;30–34;45483;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS2;SRBIJA – JUG;2;Female;30-34;30–34;90786;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS2;SRBIJA – JUG;2;Female;30-34;30–34;90786;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS2;SRBIJA – JUG;2;Female;30-34;30–34;90786;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS2;SRBIJA – JUG;2;Female;30-34;30–34;90579;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;2;Female;30-34;30–34;89271;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;30-34;30–34;52971;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;30-34;30–34;52971;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;30-34;30–34;52971;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;30-34;30–34;52820;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;2;Female;30-34;30–34;49838;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS22;Region Južne i Istočne Srbije;2;Female;30-34;30–34;37815;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS22;Region Južne i Istočne Srbije;2;Female;30-34;30–34;37815;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS22;Region Južne i Istočne Srbije;2;Female;30-34;30–34;37815;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS22;Region Južne i Istočne Srbije;2;Female;30-34;30–34;37759;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;2;Female;30-34;30–34;39433;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS;REPUBLIC OF SERBIA;2;Female;35-39;35–39;214864;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS;REPUBLIC OF SERBIA;2;Female;35-39;35–39;214849;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS;REPUBLIC OF SERBIA;2;Female;35-39;35–39;214865;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS;REPUBLIC OF SERBIA;2;Female;35-39;35–39;214226;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;2;Female;35-39;35–39;196376;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS1;SRBIJA – SEVER;2;Female;35-39;35–39;119666;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS1;SRBIJA – SEVER;2;Female;35-39;35–39;119651;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS1;SRBIJA – SEVER;2;Female;35-39;35–39;119667;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS1;SRBIJA – SEVER;2;Female;35-39;35–39;119313;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;2;Female;35-39;35–39;94159;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS11;Beogradski region;2;Female;35-39;35–39;66221;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS11;Beogradski region;2;Female;35-39;35–39;66206;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS11;Beogradski region;2;Female;35-39;35–39;66222;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS11;Beogradski region;2;Female;35-39;35–39;66063;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS11;Beogradski region;2;Female;35-39;35–39;41052;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS12;Region Vojvodine;2;Female;35-39;35–39;53445;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS12;Region Vojvodine;2;Female;35-39;35–39;53445;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS12;Region Vojvodine;2;Female;35-39;35–39;53445;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS12;Region Vojvodine;2;Female;35-39;35–39;53250;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS12;Region Vojvodine;2;Female;35-39;35–39;53107;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS2;SRBIJA – JUG;2;Female;35-39;35–39;95198;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS2;SRBIJA – JUG;2;Female;35-39;35–39;95198;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS2;SRBIJA – JUG;2;Female;35-39;35–39;95198;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS2;SRBIJA – JUG;2;Female;35-39;35–39;94913;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;2;Female;35-39;35–39;102217;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;35-39;35–39;53093;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;35-39;35–39;53093;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;35-39;35–39;53093;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;35-39;35–39;52887;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;2;Female;35-39;35–39;56927;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS22;Region Južne i Istočne Srbije;2;Female;35-39;35–39;42105;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS22;Region Južne i Istočne Srbije;2;Female;35-39;35–39;42105;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS22;Region Južne i Istočne Srbije;2;Female;35-39;35–39;42105;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS22;Region Južne i Istočne Srbije;2;Female;35-39;35–39;42026;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;2;Female;35-39;35–39;45290;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS;REPUBLIC OF SERBIA;2;Female;40-44;40–44;221662;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
